	01CPTAC_1	01CPTAC_2	01CPTAC_3	01CPTAC_4	01CPTAC_5	01CPTAC_6	01CPTAC_7	01CPTAC_8	01CPTAC_9	01CPTAC_10	02CPTAC_1	02CPTAC_2	02CPTAC_3	02CPTAC_4	02CPTAC_5	02CPTAC_6	02CPTAC_7	02CPTAC_8	02CPTAC_9	02CPTAC_10	03CPTAC_1	03CPTAC_2	03CPTAC_3	03CPTAC_4	03CPTAC_5	03CPTAC_6	03CPTAC_7	03CPTAC_8	03CPTAC_9	03CPTAC_10	04CPTAC_1	04CPTAC_2	04CPTAC_3	04CPTAC_4	04CPTAC_5	04CPTAC_6	04CPTAC_7	04CPTAC_8	04CPTAC_9	04CPTAC_10	05CPTAC_1	05CPTAC_2	05CPTAC_3	05CPTAC_4	05CPTAC_5	05CPTAC_6	05CPTAC_7	05CPTAC_8	05CPTAC_9	05CPTAC_10	06CPTAC_1	06CPTAC_2	06CPTAC_3	06CPTAC_4	06CPTAC_5	06CPTAC_6	06CPTAC_7	06CPTAC_8	06CPTAC_9	06CPTAC_10	07CPTAC_1	07CPTAC_2	07CPTAC_3	07CPTAC_4	07CPTAC_5	07CPTAC_6	07CPTAC_7	07CPTAC_8	07CPTAC_9	07CPTAC_10	08CPTAC_1	08CPTAC_2	08CPTAC_3	08CPTAC_4	08CPTAC_5	08CPTAC_6	08CPTAC_7	08CPTAC_8	08CPTAC_9	08CPTAC_10	09CPTAC_1	09CPTAC_2	09CPTAC_3	09CPTAC_4	09CPTAC_5	09CPTAC_6	09CPTAC_7	09CPTAC_8	09CPTAC_9	09CPTAC_10	10CPTAC_1	10CPTAC_2	10CPTAC_3	10CPTAC_4	10CPTAC_5	10CPTAC_6	10CPTAC_7	10CPTAC_8	10CPTAC_9	10CPTAC_10	11CPTAC_1	11CPTAC_2	11CPTAC_3	11CPTAC_4	11CPTAC_5	11CPTAC_6	11CPTAC_7	11CPTAC_8	11CPTAC_9	11CPTAC_10	12CPTAC_1	12CPTAC_2	12CPTAC_3	12CPTAC_4	12CPTAC_5	12CPTAC_6	12CPTAC_7	12CPTAC_8	12CPTAC_9	12CPTAC_10	13CPTAC_1	13CPTAC_2	13CPTAC_3	13CPTAC_4	13CPTAC_5	13CPTAC_6	13CPTAC_7	13CPTAC_8	13CPTAC_9	13CPTAC_10
0	27677.0	15171.0	25346.0	29941.0	26480.0	14785.0	13287.0	17247.0	21893.0	37050.0	24584.0	26038.0	24915.0	11203.0	19949.0	31338.0	28461.0	19113.0	10098.0	20891.0	10814.0	18986.0	10715.0	1964.6	10435.0	9031.8	4054.4	15143.0	17688.0	15060.0	19942.0	12581.0	23063.0	19769.0	24340.0	55063.0	16231.0	10812.0	17580.0	9033.8	13353.0	10302.0	11629.0	14486.0	4195.9	10105.0	10011.0	5862.3	6970.1	14002.0	7842.0	6011.8	10591.0	10010.0	10307.0	8332.9	17964.0	10810.0	9388.2	3637.4	31713.0	9034.7	8826.3	18003.0	19813.0	11490.0	14272.0	19216.0	15987.0	18456.0	27049.0	25657.0	28774.0	20805.0	9292.2	18829.0	10803.0	27982.0	26484.0	43679.0	16852.0	15082.0	14756.0	14880.0	12896.0	14309.0	15804.0	13466.0	21803.0	14364.0	17961.0	20316.0	7053.7	16714.0	21242.0	4966.9	6268.5	22987.0	17715.0	21678.0	14079.0	16497.0	31086.0	17311.0	20840.0	15723.0	2765.2	12075.0	12758.0	22621.0	21747.0	37351.0	21338.0	52166.0	32919.0	6003.5	11373.0	19726.0	58042.0	33009.0	23163.0	30472.0	30621.0	28317.0	29076.0	41663.0	42953.0	25805.0	16976.0	11920.0
1	283950.0	77176.0	117790.0	79303.0	116910.0	73513.0	65731.0	119950.0	85775.0	124780.0	175700.0	106380.0	129170.0	61441.0	31667.0	27694.0	52338.0	65448.0	36805.0	69044.0	406420.0	145240.0	80434.0	25235.0	101580.0	82284.0	85007.0	305300.0	101460.0	117700.0	213450.0	57333.0	52920.0	45428.0	41020.0	43419.0	68217.0	88116.0	246820.0	59900.0	182650.0	54281.0	106210.0	166370.0	14111.0	30594.0	19933.0	58157.0	66706.0	39056.0	98753.0	39310.0	68351.0	18186.0	40456.0	13014.0	36457.0	29454.0	38471.0	22355.0	233870.0	55676.0	59372.0	29706.0	111270.0	35932.0	164210.0	86470.0	172170.0	162640.0	321260.0	169180.0	70790.0	71486.0	105950.0	49281.0	34290.0	64442.0	48220.0	132440.0	298190.0	231050.0	52503.0	58869.0	153350.0	63270.0	62847.0	84311.0	71236.0	43144.0	360730.0	99275.0	108160.0	136430.0	148140.0	111880.0	102140.0	214570.0	245460.0	350090.0	321510.0	157130.0	196610.0	252860.0	107450.0	231540.0	32082.0	189680.0	140630.0	66832.0	309970.0	89002.0	230210.0	524640.0	255940.0	84289.0	133990.0	83029.0	124230.0	83732.0	188660.0	86061.0	188230.0	77881.0	88370.0	90284.0	48588.0	56904.0	56117.0	103170.0
2	351900.0	119620.0	189520.0	381480.0	310500.0	161670.0	111780.0	199510.0	397900.0	401440.0	610700.0	478520.0	662610.0	237430.0	562990.0	461290.0	626980.0	604960.0	169600.0	321460.0	846990.0	626010.0	615930.0	111390.0	544020.0	503740.0	158410.0	980120.0	614750.0	764120.0	795120.0	497820.0	700680.0	732070.0	683540.0	735110.0	638860.0	228390.0	560950.0	310750.0	614690.0	361770.0	440740.0	704550.0	97631.0	632250.0	408460.0	233480.0	223520.0	565000.0	618420.0	139210.0	358830.0	422510.0	351240.0	249470.0	481680.0	446860.0	458840.0	130410.0	1024900.0	376240.0	364690.0	676880.0	562230.0	755030.0	713630.0	1143400.0	970850.0	1087000.0	781060.0	698170.0	899380.0	665800.0	295500.0	667060.0	239480.0	606020.0	774050.0	493230.0	481610.0	474560.0	136740.0	444100.0	176660.0	299150.0	550830.0	495450.0	110040.0	451830.0	776760.0	481300.0	200700.0	721300.0	820750.0	206370.0	255870.0	610390.0	541260.0	860900.0	826650.0	619400.0	834480.0	532570.0	508990.0	794700.0	109000.0	413320.0	543900.0	905300.0	1058100.0	1592500.0	473060.0	783940.0	1146000.0	214310.0	318310.0	778010.0	579380.0	1225300.0	938670.0	965680.0	1144400.0	519050.0	919550.0	953600.0	768550.0	699920.0	344990.0	350620.0
3	19754.0	9131.1	11925.0	9875.1	9345.2	10534.0	4209.2	7530.6	9968.6	10497.0	7045.1	4611.9	10765.0	5554.9	2841.2	2680.2	4611.8	4257.6	3167.2	2891.9	6126.8	4713.6	2634.1	1660.1	3986.3	4129.4	1566.4	9963.5	4015.0	4563.9	15562.0	7675.5	4442.2	4965.5	5088.8	9497.2	5679.3	8147.7	8931.5	7316.1	6228.8	2722.4	3432.1	9315.7	1708.0	4630.3	2541.7	9181.4	4499.4	5268.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9260.4	7738.5	6708.0	3986.3	13399.0	4063.1	8220.7	5461.7	11795.0	5023.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12965.0	16352.0	4554.4	6174.6	6730.7	8128.0	5904.2	6991.0	2517.2	6533.3	34661.0	6670.4	12416.0	10324.0	15997.0	8059.1	8149.8	15082.0	10065.0	52922.0	14232.0	5354.9	6125.9	10100.0	5760.7	21660.0	2317.5	7790.1	9356.7	11785.0	46467.0	115730.0	22242.0	34490.0	70559.0	17011.0	11244.0	37466.0	23067.0	39444.0	24772.0	12504.0	42642.0	11287.0	21209.0	20460.0	16794.0	14216.0	8168.9	12857.0
4	52983.0	23801.0	26028.0	33492.0	28467.0	33439.0	36217.0	27205.0	23985.0	31448.0	154590.0	119500.0	138230.0	100760.0	80969.0	86997.0	98126.0	115730.0	102770.0	104410.0	474130.0	286310.0	290500.0	78902.0	339760.0	250220.0	254210.0	354380.0	237910.0	218220.0	214290.0	129800.0	114010.0	91465.0	95594.0	107480.0	91369.0	152310.0	142730.0	112000.0	144950.0	42715.0	56204.0	114620.0	20171.0	48580.0	55860.0	84707.0	27981.0	103290.0	259790.0	229580.0	120040.0	105620.0	124420.0	93254.0	110870.0	151390.0	104910.0	104010.0	583520.0	152230.0	164560.0	302380.0	249720.0	346890.0	335460.0	349780.0	431810.0	467180.0	182910.0	179820.0	135200.0	200770.0	200680.0	100140.0	83643.0	125470.0	130000.0	186090.0	203630.0	149930.0	57063.0	99164.0	70294.0	119750.0	116180.0	102570.0	63678.0	95941.0	171850.0	117810.0	71048.0	197270.0	161700.0	58817.0	82164.0	234230.0	151660.0	194110.0	165720.0	81018.0	101640.0	110800.0	64990.0	128790.0	28893.0	85717.0	91293.0	88083.0	407870.0	283890.0	245610.0	357920.0	315190.0	84514.0	149910.0	170600.0	154280.0	158760.0	395430.0	228100.0	375570.0	483270.0	353710.0	229670.0	229910.0	280530.0	445250.0	393030.0
5	41735.0	4548.1	3424.2	2645.2	85012.0	3492.5	4681.5	5837.1	2988.1	102120.0	66861.0	3818.6	80858.0	4797.3	6649.9	159770.0	3509.2	7117.4	3618.4	4629.5	75667.0	276320.0	59960.0	11157.0	115430.0	85458.0	13249.0	101140.0	22775.0	26973.0	107710.0	8832.5	11671.0	8580.9	205970.0	6795.1	246450.0	10755.0	14996.0	29085.0	58097.0	197410.0	4249.0	74062.0	3316.3	4018.3	3380.2	3142.7	13388.0	2907.9	22982.0	2706.1	88979.0	4527.5	9254.6	4511.4	6117.2	6608.3	27138.0	5534.9	151780.0	16480.0	235980.0	20571.0	32851.0	179620.0	20904.0	27054.0	173160.0	22886.0	139050.0	828110.0	54823.0	66494.0	36924.0	178580.0	49429.0	155100.0	326450.0	45817.0	112900.0	127800.0	5937.5	8203.5	4434.0	5634.0	7718.3	5480.4	3936.4	6881.4	72639.0	183530.0	11346.0	11099.0	310670.0	6585.0	35686.0	14199.0	159840.0	79923.0	101580.0	11842.0	61084.0	173800.0	18647.0	120130.0	11736.0	21646.0	264920.0	13287.0	67160.0	14252.0	439770.0	190230.0	82384.0	36121.0	19306.0	137300.0	70524.0	19645.0	159860.0	85191.0	172600.0	93733.0	714460.0	65364.0	114290.0	56790.0	266820.0	45369.0
6	6078.4	2858.1	5014.6	6204.4	5801.2	2438.3	2528.8	4377.7	5661.3	18591.0	11606.0	10992.0	7871.4	5339.5	7602.2	24003.0	17228.0	7331.8	5748.6	10503.0	29883.0	20258.0	18190.0	11961.0	24035.0	34774.0	11684.0	27576.0	22790.0	31053.0	13453.0	9500.4	15662.0	11117.0	10883.0	26727.0	12366.0	9892.1	16352.0	7811.1	9926.7	7713.8	7038.6	9093.1	2618.2	12981.0	10189.0	5725.8	4473.2	9895.0	14600.0	8709.2	9161.4	8991.6	13897.0	8844.1	17814.0	13457.0	12137.0	5416.0	16179.0	8628.8	9007.8	16891.0	20770.0	14062.0	13770.0	20917.0	16209.0	18740.0	13611.0	11120.0	13917.0	21926.0	7058.9	9406.3	4608.0	15145.0	13194.0	17805.0	22268.0	17142.0	8604.1	18630.0	12237.0	20704.0	16821.0	23904.0	8277.5	54288.0	13900.0	10404.0	5397.0	10173.0	10573.0	5490.3	4893.2	7337.2	12573.0	9920.7	33955.0	31049.0	48696.0	44568.0	23451.0	28950.0	8639.6	26767.0	28134.0	44288.0	11773.0	22725.0	7394.2	26010.0	10386.0	5125.8	6394.7	9515.4	9668.7	13670.0	19156.0	17836.0	13829.0	16202.0	21572.0	37979.0	41640.0	11971.0	10448.0	11085.0
7	5520.7	2199.9	1857.1	4075.9	4693.8	1644.4	1952.2	2869.5	7401.9	3391.9	105310.0	65948.0	40902.0	37682.0	85585.0	68557.0	62194.0	46623.0	30250.0	83140.0	165080.0	90463.0	87222.0	39429.0	84095.0	87588.0	50303.0	114290.0	84556.0	94813.0	94393.0	48728.0	63382.0	93931.0	79411.0	150810.0	62102.0	54143.0	116710.0	38757.0	78406.0	66557.0	45871.0	59591.0	10978.0	64920.0	63720.0	29873.0	40280.0	72774.0	60709.0	17089.0	38190.0	42274.0	59228.0	33730.0	48229.0	57960.0	59980.0	14469.0	110270.0	32833.0	44586.0	95651.0	118130.0	107900.0	106360.0	122640.0	91299.0	136880.0	48084.0	41056.0	58467.0	31747.0	22166.0	32573.0	22418.0	44537.0	42812.0	36168.0	17553.0	11472.0	3772.5	13706.0	9268.3	8448.4	16161.0	13403.0	4616.1	15545.0	54901.0	29352.0	17806.0	45422.0	42968.0	18076.0	24026.0	31721.0	49492.0	37376.0	21657.0	21224.0	21127.0	14622.0	17258.0	18820.0	5014.4	14809.0	18936.0	42720.0	57813.0	90594.0	31944.0	37559.0	44031.0	17959.0	20127.0	41866.0	49690.0	56758.0	105330.0	102990.0	76715.0	89832.0	94837.0	168430.0	68955.0	68150.0	49885.0	33574.0
8	14368.0	5612.5	15171.0	8637.5	12879.0	7750.3	8617.7	10238.0	7724.9	13435.0	22603.0	25787.0	19350.0	14607.0	25470.0	52439.0	43438.0	22431.0	17529.0	27134.0	13239.0	7643.4	6330.8	3016.8	10373.0	5122.5	3885.3	5497.1	5944.1	10545.0	16011.0	9363.7	7101.5	7539.3	6927.9	8558.3	8428.3	7580.6	10127.0	9652.2	14253.0	7666.4	9962.8	11594.0	3812.0	7052.4	9257.1	5365.8	12641.0	9719.3	13804.0	24218.0	12545.0	10647.0	15216.0	10033.0	11466.0	10676.0	11492.0	23104.0	71266.0	20684.0	18223.0	30126.0	53808.0	39124.0	29206.0	67233.0	40409.0	82660.0	27536.0	23932.0	17051.0	22027.0	14666.0	14909.0	14534.0	20116.0	24268.0	16369.0	15712.0	10268.0	8420.9	10844.0	12155.0	9623.2	11589.0	12191.0	4353.4	13009.0	8290.5	12388.0	27921.0	7987.0	11196.0	3580.6	5520.0	6503.5	4771.5	6062.9	15905.0	14996.0	14894.0	21413.0	10389.0	14883.0	4452.3	12153.0	11817.0	11226.0	14536.0	9950.2	10924.0	15984.0	17593.0	10910.0	7132.3	11087.0	14968.0	7834.3	24066.0	14703.0	20563.0	30898.0	17203.0	12613.0	13869.0	16285.0	13730.0	12064.0
9	9280.7	4541.7	8071.6	3782.4	9503.8	12267.0	3249.8	14659.0	6772.9	4384.6	39673.0	18243.0	15490.0	254500.0	12078.0	16025.0	10966.0	16508.0	35666.0	21139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1964.2	526.65	2121.6	2883.1	186.31	448.01	229.28	826.75	665.3	5058.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4202.0	2424.8	2401.5	1341.3	3606.0	3364.8	2602.5	2326.6	3837.8	3709.1	3084.9	3176.0	770.79	2191.8	1077.8	725.66	1815.2	1088.8	1028.0	3309.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14760.0	5003.7	1753.8	38503.0	4608.7	4186.7	6595.7	20524.0	48975.0	7428.6	27749.0	14224.0	26757.0	24420.0	12655.0	22287.0	2826.5	18606.0	43772.0	13775.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20085.0	11108.0	18382.0	17490.0	23665.0	24856.0	9035.7	8575.1	10177.0	8591.4
10	44337.0	15466.0	24056.0	24021.0	39811.0	16756.0	15015.0	21806.0	29309.0	39984.0	43136.0	52615.0	53652.0	30066.0	29306.0	27257.0	40002.0	33492.0	21227.0	38609.0	101180.0	107420.0	54030.0	24970.0	53182.0	76349.0	30308.0	131690.0	74399.0	78063.0	65824.0	36183.0	51060.0	43320.0	41165.0	67717.0	48705.0	23663.0	58356.0	31804.0	53847.0	45888.0	39370.0	60627.0	10290.0	50332.0	47328.0	27043.0	44660.0	88521.0	37257.0	23736.0	37175.0	33023.0	42454.0	30827.0	38583.0	41415.0	32814.0	19263.0	108320.0	112830.0	174640.0	73146.0	110790.0	124160.0	106530.0	128620.0	118760.0	96656.0	239570.0	139720.0	132910.0	138920.0	111780.0	96594.0	57125.0	108370.0	124830.0	106950.0	19640.0	27427.0	9297.6	20673.0	14147.0	20101.0	26485.0	21133.0	6902.8	20588.0	55817.0	26839.0	31701.0	28785.0	33853.0	13074.0	12464.0	24840.0	37122.0	56166.0	123270.0	94500.0	139550.0	124640.0	86825.0	147150.0	30867.0	84344.0	114830.0	130540.0	53470.0	53075.0	58126.0	105270.0	71771.0	38126.0	49908.0	55484.0	40693.0	38730.0	90509.0	67602.0	105900.0	79887.0	74708.0	94010.0	62935.0	59551.0	33197.0	30091.0
11	9382.8	3122.9	5587.7	5167.3	9274.3	2707.8	3533.6	5657.9	6443.6	11963.0	12805.0	5525.3	11044.0	1833.2	5384.3	8449.7	8133.9	9248.9	2066.6	8655.7	13835.0	10460.0	11239.0	2235.8	7861.1	8916.6	2751.8	7078.1	13381.0	13368.0	4512.4	2290.4	4099.7	3704.4	3826.1	10315.0	2712.4	2319.1	4125.7	1629.4	10071.0	3966.2	3801.3	10508.0	933.88	7175.2	5928.1	1365.3	3734.9	7572.8	11174.0	2601.6	6150.8	7790.5	8050.3	6932.7	15343.0	10986.0	12057.0	2647.1	1074.4	812.51	966.79	1490.9	1391.3	1158.3	971.25	1734.9	1525.2	1407.4	4267.3	7401.0	6654.2	6124.5	1564.7	5144.6	2495.2	3155.8	5733.6	4028.7	3242.9	2614.5	1412.6	3672.0	5819.8	5495.5	3707.4	5353.9	812.64	5019.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2027.0	2799.0	2055.1	3707.6	1110.5	1944.4	779.38	1835.3	3775.9	3046.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1942.8	1603.1	1115.0	717.91	1040.4	2299.9	572.9	2549.9	3883.8	1835.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2158.6	2615.3	2077.3	3104.4	1830.4	2192.2	1482.7	2238.1	2379.7	3330.8	1190.5	1310.6	917.14	867.97	2126.1	1152.8	1190.6	850.18	810.08	676.7	6871.0	5492.0	1557.0	4855.5	9504.0	3044.9	2461.5	3236.9	15201.0	3282.7	2187.6	1841.2	2564.9	2447.6	2492.8	2406.5	941.39	1206.0	2454.1	2881.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1415.3	1653.3	2338.5	3904.4	794.35	577.17	1432.8	1309.6	1412.7	1170.4	10616.0	7416.3	3369.5	2083.2	3575.6	4285.7	2650.7	11155.0	6121.5	5026.0	1311.1	1940.2	721.19	754.75	999.35	1082.7	696.89	1296.4	1508.5	3386.4	5708.6	3450.1	2823.3	7126.1	1337.0	2087.9	2163.7	3120.2	1949.6	3795.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6689.0	6602.6	5384.2	3797.4	3305.2	3466.5	3247.3	2973.3	2900.4	2711.3	2030.1	1139.0	378.39	1442.9	1333.4	935.09	1923.2	1656.0	1464.1	1355.5	9634.1	4081.8	6384.5	8960.1	5806.3	9917.4	3097.3	5791.5	6652.2	4259.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13146.0	6199.7	15569.0	11189.0	6238.5	8282.9	5110.9	5053.9	4215.9	10570.0
14	11755.0	3257.6	7223.4	6909.4	14295.0	8511.1	2701.8	8100.5	12328.0	10859.0	34133.0	25046.0	43752.0	56625.0	30493.0	35097.0	45073.0	26343.0	92393.0	34000.0	71356.0	28567.0	24811.0	10736.0	54124.0	39522.0	11803.0	55665.0	30378.0	37348.0	27273.0	10416.0	18594.0	12395.0	11212.0	24354.0	14505.0	8837.8	25901.0	46120.0	17011.0	9833.1	8164.2	17136.0	3741.8	12879.0	16619.0	8418.8	12982.0	7951.9	26550.0	16507.0	15923.0	19609.0	16521.0	11630.0	16062.0	17286.0	20238.0	51417.0	30842.0	30152.0	19566.0	22873.0	20404.0	20980.0	17153.0	28591.0	38932.0	22878.0	34857.0	18746.0	36865.0	33106.0	11919.0	20752.0	26189.0	20985.0	24846.0	29913.0	14528.0	14695.0	13939.0	7227.8	4704.5	4473.1	7667.8	8625.7	9450.2	6989.0	61816.0	45483.0	14008.0	140710.0	120650.0	27430.0	25438.0	95243.0	93749.0	123170.0	35388.0	43351.0	56301.0	31309.0	38676.0	48622.0	11366.0	26295.0	34162.0	60055.0	15839.0	15510.0	9516.8	13657.0	18687.0	5643.0	10628.0	7778.7	9820.0	12892.0	69737.0	18371.0	68489.0	51346.0	34075.0	25700.0	35965.0	27709.0	21728.0	20757.0
15	104240.0	51204.0	38752.0	41506.0	33788.0	99284.0	102130.0	42303.0	32218.0	43380.0	93303.0	39333.0	46065.0	53278.0	31992.0	31741.0	35736.0	34407.0	140350.0	45675.0	108490.0	52063.0	33815.0	18612.0	70176.0	49001.0	22053.0	41738.0	43166.0	40684.0	85605.0	31898.0	27924.0	33193.0	27868.0	24490.0	32060.0	103460.0	32777.0	58114.0	60684.0	22610.0	32015.0	29921.0	12311.0	22373.0	21846.0	39857.0	44261.0	42276.0	114250.0	192160.0	36889.0	25715.0	38432.0	22401.0	27331.0	32343.0	23726.0	41526.0	82830.0	48154.0	32783.0	20443.0	54821.0	24828.0	36469.0	27088.0	34637.0	57014.0	174720.0	86076.0	74410.0	82785.0	265960.0	65593.0	106440.0	84744.0	67986.0	164970.0	69703.0	34948.0	33598.0	29624.0	54585.0	39765.0	40448.0	29614.0	52738.0	25208.0	228040.0	70331.0	65218.0	82054.0	101580.0	40266.0	728970.0	82538.0	97967.0	100690.0	43404.0	13888.0	13954.0	18289.0	10492.0	17021.0	11062.0	21824.0	13489.0	9663.2	124080.0	48785.0	75800.0	63602.0	58360.0	75164.0	238990.0	46637.0	50955.0	40873.0	289730.0	105430.0	129650.0	107010.0	118920.0	78106.0	87103.0	69739.0	311860.0	318000.0
16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3955.3	3437.1	2683.8	1452.8	2021.4	1875.5	2438.4	1947.1	1314.3	2838.6	23413.0	14603.0	5455.8	2341.5	6130.3	5683.6	4364.6	17302.0	10602.0	12864.0	17188.0	9024.5	6602.9	6615.8	6885.4	22597.0	5009.3	5308.3	15055.0	7593.1	19359.0	18167.0	9725.5	15707.0	3622.1	3092.7	5428.2	3667.4	20346.0	13361.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6593.8	4409.1	3663.3	2031.9	8436.9	2600.2	9352.5	3533.8	4864.1	4342.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2615.5	1633.4	1237.2	1864.7	2559.9	1425.9	1389.9	2351.3	5358.6	3786.1	10664.0	9920.7	10559.0	13437.0	14619.0	13822.0	2992.2	10458.0	12405.0	11463.0	20386.0	17621.0	6700.8	10484.0	14010.0	7809.7	7152.8	10527.0	16166.0	9103.6	31418.0	47023.0	19940.0	23926.0	22604.0	36657.0	18883.0	12744.0	9901.2	11702.0
17	4827.2	1603.0	12329.0	4144.8	5613.8	2578.7	2258.3	4632.5	4480.5	6072.4	1543.2	2550.3	1669.5	700.76	996.81	1890.5	1278.2	751.94	699.06	3001.9	6106.4	7286.2	4796.7	1192.1	5114.3	8103.6	1667.7	6180.4	7295.7	7416.6	4607.9	3750.9	4215.1	4423.7	3346.6	4912.7	3711.7	2131.3	5759.7	3499.0	4495.5	6900.7	3107.3	5615.1	964.77	2336.2	2455.0	3478.8	4484.2	4681.5	4754.2	1919.7	5415.1	3077.0	6414.4	2318.3	3784.7	6148.9	2468.5	2137.8	5605.0	3294.3	2427.4	3716.4	10723.0	3969.0	4738.2	6310.6	5932.1	5844.2	3659.9	2782.1	3042.4	5106.2	2064.6	2074.1	1654.9	3038.0	2326.8	5109.7	3675.2	3758.4	2126.8	3757.0	4655.0	2686.6	4114.6	3084.3	956.32	3622.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2878.0	2350.8	3385.3	3592.0	2249.1	3260.4	557.95	2562.1	3086.5	2153.3	9919.4	10075.0	10823.0	13992.0	10782.0	7433.2	5795.6	8668.4	9961.0	5493.6	9350.9	8183.2	10938.0	10842.0	8663.5	15442.0	7335.4	5325.8	3909.9	5044.8
18	18390.0	54744.0	9581.6	29879.0	11741.0	23595.0	52462.0	21644.0	11493.0	69861.0	12507.0	6414.7	4879.2	8556.0	23461.0	2603.7	9344.7	7161.7	23890.0	3385.3	33156.0	11236.0	20437.0	4237.7	25534.0	22187.0	8579.9	9636.3	14503.0	17496.0	7763.4	3617.5	13061.0	5532.7	17808.0	6081.3	11893.0	7631.1	18797.0	10558.0	25156.0	82327.0	29045.0	10600.0	4703.9	39002.0	9926.6	14327.0	7897.5	14275.0	1671.5	864.1	1080.9	575.01	16352.0	925.34	1783.9	789.84	1283.8	1779.4	13839.0	80374.0	8134.4	48197.0	5763.2	12694.0	6210.1	7173.3	6393.7	6489.9	17415.0	12367.0	23340.0	13371.0	43447.0	16573.0	18040.0	18036.0	12000.0	26148.0	11162.0	4726.6	7245.6	11303.0	8830.6	7499.0	6519.1	6769.8	24062.0	5215.5	18113.0	15912.0	15284.0	15454.0	17851.0	12393.0	5118.8	10868.0	17406.0	13124.0	14079.0	15257.0	9375.5	8279.8	16285.0	4793.9	4562.0	15863.0	5823.8	8176.1	8060.1	9943.4	25546.0	14901.0	4871.5	9274.8	11825.0	18888.0	3732.2	12357.0	20950.0	7861.6	7788.4	35742.0	17810.0	5980.1	11527.0	33810.0	28854.0	26558.0
19	1353.9	4442.6	2358.4	2275.3	1623.9	3479.3	4913.2	2035.4	1372.9	1163.5	7624.6	5569.9	6443.3	12102.0	9747.9	13808.0	14241.0	10471.0	8694.8	15087.0	10079.0	8940.5	15445.0	4990.2	24280.0	18850.0	8400.4	9120.6	10960.0	9142.7	6277.6	6360.5	9496.6	8397.3	21764.0	18454.0	8492.1	8315.9	9309.0	7245.5	4693.2	9468.7	2847.7	3991.8	2119.6	9599.9	7078.9	15261.0	2041.8	3163.5	16067.0	20903.0	29883.0	21323.0	15806.0	66779.0	12295.0	19492.0	13007.0	24375.0	12328.0	15739.0	22790.0	17329.0	7600.1	16119.0	8561.9	21685.0	10427.0	10860.0	16411.0	8670.6	26226.0	12276.0	21392.0	26205.0	21313.0	62360.0	13433.0	43555.0	6914.0	4751.4	8139.6	12505.0	7062.4	8339.6	9730.6	11337.0	37613.0	16587.0	2745.3	3093.3	3519.2	7036.3	4081.8	2425.5	1097.9	2308.5	7049.1	2913.1	4457.0	7677.7	7103.8	9322.1	15329.0	3069.7	4376.7	14200.0	4321.9	5786.2	23170.0	13839.0	55441.0	50108.0	19352.0	15747.0	36776.0	52094.0	17314.0	53943.0	21173.0	16089.0	15418.0	36765.0	30560.0	13487.0	23873.0	93876.0	26499.0	43434.0
